ring_edge_id,penetration_id,angle_between_bearing_vector_and_right_vector,angle_between_bearing_vector_and_up_vector,bearing_vector,edge_condition,end_point_x,end_point_y,end_point_z,siding_material,start_point_x,start_point_y,start_point_z
0,6,0.0,0.0,,,-105.75031622471684,-237.01714190712585,126.60506080527348,,-104.9743728542054,-237.2406873411674,126.5433450675155
0,4,0.0,0.0,,,-288.30862974516475,-125.85491349047582,133.51550502096518,,-288.5810177302104,-126.44367047159896,133.5813129755462
0,2,0.0,0.0,,,-325.67900670299076,98.74802973535635,143.63313833984844,,-324.89584954967046,98.7993605671135,143.4380764556832
0,5,0.0,0.0,,,-333.2785360870484,-125.49409014169466,144.72801170364872,,-332.9310518212966,-126.11611559418472,144.6391637960017
0,6,0.0,0.0,,,-96.88436164318324,-233.34474327607077,127.70868210187746,,-96.57534372294516,-232.5987080220156,127.926682613535
0,1,0.0,0.0,,,-320.2931729627563,-185.38582036229985,141.2771013793371,,-320.3445037945134,-184.60266320897952,141.29269142526437
0,2,0.0,0.0,,,-321.4363660158715,108.99067042247565,142.6119559388995,,-322.0264381289384,109.50814977710375,142.76090934713798
0,4,0.0,0.0,,,-286.84847268268175,-124.6146449025565,133.15590388757255,,-287.4216194127492,-124.9185080675362,133.29770851571735
0,1,0.0,0.0,,,-321.53305292100885,-189.0383889363521,141.5731832256168,,-321.09702054004964,-188.38582036229985,141.4668054892789
0,2,0.0,0.0,,,-320.91888666124333,108.40059830940868,142.48084137253818,,-321.4363660158715,108.99067042247565,142.6119559388995
0,6,0.0,0.0,,,-96.3517982889036,-231.82276465150417,128.15301623373588,,-96.2165365545958,-231.02667110263351,128.38483668588424
0,5,0.0,0.0,,,-330.68074513314264,-127.78043374047591,144.07221567102374,,-329.98423378163807,-127.93054341943042,143.89803660514556
0,3,0.0,0.0,,,-319.460559139149,75.50486288834773,141.9999552657326,,-320.13770006825416,75.60222105592864,142.16911705900964
0,0,0.0,0.0,,,-509.89359461220926,101.04918400444356,116.27248945436868,,-509.33146230457066,101.18773717437152,116.30903531495493
0,0,0.0,0.0,,,-508.38546791367133,105.02578729076912,117.26922269029872,,-508.8188224840586,105.40970593906933,117.36338665074696
0,2,0.0,0.0,,,-329.3315752770431,99.98790969360894,144.54816358492872,,-328.67900670299076,99.55187731264972,144.38391996892568
0,4,0.0,0.0,,,-285.57564149090575,-130.39717530356026,132.8179582295492,,-284.93547320107433,-130.29222503956456,132.65873540149215
0,6,0.0,0.0,,,-100.24774235400024,-236.70812398688776,126.71767953706532,,-99.5409970425808,-236.31751966009645,126.83408195804526
0,1,0.0,0.0,,,-323.2931729627563,-190.58197278500649,142.00648488222944,,-322.64060438870393,-190.1459404040472,141.8453513581959
0,6,0.0,0.0,,,-99.5409970425808,-236.31751966009645,126.83408195804526,,-98.88242940615136,-235.85024100279523,126.97255757475298
0,6,0.0,0.0,,,-96.17125951481133,-230.2204387136849,128.61922869328896,,-96.2165365545958,-229.41420632473628,128.8532446404595
0,1,0.0,0.0,,,-324.74025869214114,-179.5902654045654,142.40645082856886,,-325.51001580943597,-179.43715119405695,142.59890114100872
0,5,0.0,0.0,,,-333.6363129415001,-124.120032226494,144.8221076187723,,-333.51589929623697,-124.82228683311824,144.78958341323272
0,6,0.0,0.0,,,-97.74224462727577,-225.73082120345015,129.9169020945225,,-98.28032131484991,-225.1287131121487,130.0895750490961
0,1,0.0,0.0,,,-328.5892735569468,-190.92909755736756,143.3255909597923,,-327.8460872333714,-191.18137532003425,143.13941122515274
0,3,0.0,0.0,,,-321.48584963335264,68.60735689719448,142.48027124281893,,-320.821029332997,68.44607323745446,142.31395306221054
0,5,0.0,0.0,,,-327.8843681302148,-127.66164510330503,143.37548870895952,,-327.24815549334875,-127.34087344124232,143.2180217403175
0,4,0.0,0.0,,,-284.3328328945626,-130.05211119534496,132.50935052633622,,-283.7958993623165,-129.6880612273898,132.3767886748143
0,6,0.0,0.0,,,-102.5658145274375,-237.3759490754752,126.51405508344624,,-101.76972097856682,-237.2406873411674,126.55665360248744
0,5,0.0,0.0,,,-326.6753048701139,-120.6103658047616,143.09921062462695,,-327.24815549334875,-120.1866876935144,143.24353610188086
0,6,0.0,0.0,,,-109.85973218958895,-227.09613415129903,129.46996727142582,,-110.16875010982707,-227.84216940535416,129.2519667597683
0,4,0.0,0.0,,,-288.72047208812506,-127.07721800673508,133.6138201810369,,-288.72047208812506,-127.72593211727872,133.61150663663767
0,1,0.0,0.0,,,-331.836450157824,-183.0897197681093,144.16308613070615,,-332.08872792049067,-183.8329060916847,144.22332975771897
0,6,0.0,0.0,,,-102.5658145274375,-223.0649283518946,130.6712906627301,,-103.37204691638613,-223.0196513121101,130.68109508953842
0,1,0.0,0.0,,,-330.53581364987554,-189.62846104941912,143.81551155399467,,-329.9457415368086,-190.1459404040472,143.66655814575617
0,1,0.0,0.0,,,-322.050532275637,-181.14317967518053,141.73035049972694,,-322.64060438870393,-180.6257003205524,141.8793039079654
0,5,0.0,0.0,,,-333.51589929623697,-122.70527430163848,144.79713343011335,,-333.6363129415001,-123.40752890826272,144.82464865809075
0,6,0.0,0.0,,,-97.27496596997456,-234.0514885874902,127.50175618168416,,-96.88436164318324,-233.34474327607077,127.70868210187746
0,6,0.0,0.0,,,-109.00184920549644,-225.73082120345015,129.87014230684048,,-109.46912786279763,-226.3893888398796,129.67689319161911
0,0,0.0,0.0,,,-512.5148618704204,102.85851415398844,116.71419994177444,,-512.3095613468714,102.31718116292038,116.5799796830408
0,2,0.0,0.0,,,-328.67900670299076,109.944182158063,144.4209826106647,,-329.3315752770431,109.50814977710375,144.58211613469825
0,0,0.0,0.0,,,-508.05658358586,104.54931608376052,117.15161305855614,,-508.38546791367133,105.02578729076912,117.26922269029872
0,2,0.0,0.0,,,-322.0264381289384,109.50814977710375,142.76090934713798,,-322.67900670299076,109.944182158063,142.92515296314102
0,0,0.0,0.0,,,-510.4725503205222,101.04918400444356,116.27042443518246,,-509.89359461220926,101.04918400444356,116.27248945436868
0,1,0.0,0.0,,,-320.3445037945134,-186.16897751562013,141.28710539340125,,-320.2931729627563,-185.38582036229985,141.2771013793371
0,3,0.0,0.0,,,-318.8140801831328,68.7346289623566,141.8146398142728,,-318.22162863406055,69.07668102369527,141.66815859449724
0,3,0.0,0.0,,,-323.761583725524,73.02166518561287,143.06336598460643,,-323.8910512820128,72.34992371564027,143.09324721804813
0,3,0.0,0.0,,,-317.70461723453315,74.49106935703644,141.55857472537227,,-318.22162863406055,74.93906228490792,141.68906592349248
0,4,0.0,0.0,,,-282.8081965495318,-128.04648638263996,132.1364039207083,,-282.738058216662,-127.40157506200688,132.1212180700554
0,6,0.0,0.0,,,-96.57534372294516,-227.84216940535416,129.3084185465171,,-96.88436164318324,-227.09613415129903,129.52385242943737
0,6,0.0,0.0,,,-110.57283431796093,-230.2204387136849,128.55942068001428,,-110.52755727817645,-231.02667110263351,128.32540473284377
0,1,0.0,0.0,,,-327.0763301160766,-191.3344895305427,142.94696091271288,,-326.2931729627563,-191.38582036229985,142.7515329006759
0,5,0.0,0.0,,,-325.78331223670534,-121.71507779159433,142.87289265914072,,-326.18229612995424,-121.12476191732146,142.97446659080285
0,0,0.0,0.0,,,-512.5148618704204,104.00798309269246,117.00075874720504,,-512.5846472695154,103.43324862334045,116.8572304339324
0,6,0.0,0.0,,,-96.2165365545958,-231.02667110263351,128.38483668588424,,-96.17125951481133,-230.2204387136849,128.61922869328896
0,2,0.0,0.0,,,-324.89584954967046,110.6966989035992,143.48050658018127,,-325.67900670299076,110.74802973535635,143.67593459221823
0,6,0.0,0.0,,,-103.37204691638613,-223.0196513121101,130.68109508953842,,-104.17827930533474,-223.0649283518946,130.664594289857
0,0,0.0,0.0,,,-508.8188224840586,101.45679130761158,116.37793810436268,,-508.38546791367133,101.84070995591176,116.47519344292306
0,5,0.0,0.0,,,-332.9310518212966,-126.11611559418472,144.6391637960017,,-332.4834429886442,-126.67046865083915,144.52559568282967
0,0,0.0,0.0,,,-508.05658358586,102.31718116292038,116.59514920386766,,-507.85128306231104,102.85851415398844,116.73083399439189
0,4,0.0,0.0,,,-283.7958993623165,-125.11508889662396,132.39309751464327,,-284.3328328945626,-124.75103892866882,132.52825602854915
0,5,0.0,0.0,,,-333.51589929623697,-124.82228683311824,144.78958341323272,,-333.2785360870484,-125.49409014169466,144.72801170364872
0,2,0.0,0.0,,,-320.91888666124333,101.09546116130404,142.45478866478933,,-320.48285428028413,101.74802973535635,142.34841092845144
0,3,0.0,0.0,,,-320.13770006825416,68.41352225267455,142.1434796116601,,-319.460559139149,68.51088042025546,141.97501224583473
0,6,0.0,0.0,,,-108.46377251792232,-225.1287131121487,130.0472843973403,,-109.00184920549644,-225.73082120345015,129.87014230684048
0,1,0.0,0.0,,,-332.24184213099915,-184.60266320897952,144.25875666032033,,-332.2931729627563,-185.38582036229985,144.26876067438448
0,4,0.0,0.0,,,-288.72047208812506,-127.72593211727872,133.61150663663767,,-288.5810177302104,-128.35947965241482,133.57448052111334
0,5,0.0,0.0,,,-325.3102960256895,-124.4737170842422,142.7451290951608,,-325.24987152309507,-123.76378056737836,142.73259685328637
0,0,0.0,0.0,,,-511.0346826281608,105.67876007230936,117.42255742664202,,-511.5473224486728,105.40970593906933,117.35365463723424
0,3,0.0,0.0,,,-318.8140801831328,75.2811143462466,141.83798690099147,,-319.460559139149,75.50486288834773,141.9999552657326
0,4,0.0,0.0,,,-287.4216194127492,-124.9185080675362,133.29770851571735,,-287.9160446924314,-125.3384766854466,133.41947342410973
0,5,0.0,0.0,,,-333.2785360870484,-122.03347099306208,144.7403534978521,,-333.51589929623697,-122.70527430163848,144.79713343011335
0,3,0.0,0.0,,,-319.460559139149,68.51088042025546,141.97501224583473,,-318.8140801831328,68.7346289623566,141.8146398142728
0,3,0.0,0.0,,,-323.761583725524,70.9940781229903,143.05613489063694,,-323.5073279073624,70.35897779265257,142.99048266599192
0,1,0.0,0.0,,,-326.2931729627563,-191.38582036229985,142.7515329006759,,-325.51001580943597,-191.3344895305427,142.5564710165106
0,2,0.0,0.0,,,-328.67900670299076,99.55187731264972,144.38391996892568,,-327.9751072971813,99.20475254028864,144.20719639896487
0,3,0.0,0.0,,,-318.22162863406055,69.07668102369527,141.66815859449724,,-317.70461723453315,69.52467395156675,141.54086279944386
0,4,0.0,0.0,,,-283.01533195764915,-128.66124236668767,132.18585136377402,,-282.8081965495318,-128.04648638263996,132.1364039207083
0,5,0.0,0.0,,,-330.68074513314264,-119.7471273942808,144.10086528817007,,-331.34186914404177,-120.01278887192328,144.26473932789867
0,1,0.0,0.0,,,-329.2931729627563,-190.58197278500649,143.50231452975314,,-328.5892735569468,-190.92909755736756,143.3255909597923
0,3,0.0,0.0,,,-316.7755230673281,71.3268652080598,141.31566228532205,,-316.71049483621834,72.0078716543016,141.30187913629695
0,4,0.0,0.0,,,-284.93547320107433,-130.29222503956456,132.65873540149215,,-284.3328328945626,-130.05211119534496,132.50935052633622
